transaction_id,sender_account,receiver_account,transaction_date,amount,transaction_type
t8952,A304,D302,2024-09-08,3128.0,transfer
t8953,A827,D622,2024-05-10,2341.0,deposit
t8954,A468,D787,2024-04-16,1017.0,withdrawal
,,,,,
t8956,A636,D953,2024-05-19,2042.0,transfer
t8957,A441,D592,2024-07-26,1344.0,withdrawal
t8958,A196,D296,2024-05-21,259.0,transfer
,,,,,
t8960,A243,D342,2024-07-05,2082.0,deposit
,,,,,
t8962,A700,D525,2024-03-25,1057.0,withdrawal
t8963,A391,D890,2024-10-20,3167.0,withdrawal
t8964,A637,D727,2024-07-03,3654.0,deposit
,,,,,
t8966,A461,D811,2024-02-22,4716.0,withdrawal
,,,,,
,,,,,
t8969,A872,D174,2024-02-18,2638.0,deposit
t8970,A565,D516,2024-11-24,3787.0,deposit
,,,,,
t8972,A678,D258,2024-07-27,4801.0,deposit
t8973,A923,D245,2024-09-12,919.0,transfer
t8974,A649,D615,2024-08-16,4113.0,transfer
t8975,A823,D280,2024-04-08,1458.0,deposit
,,,,,
,,,,,
t8978,A241,D509,2024-05-27,2698.0,withdrawal
t8979,A616,D537,2024-08-15,3587.0,transfer
,,,,,
,,,,,
t8982,A634,D511,2024-10-02,609.0,transfer
,,,,,
t8984,A465,D827,2024-12-03,1295.0,transfer
,,,,,
t8986,A443,D317,2024-01-25,102.0,withdrawal
t8987,A778,D649,2024-01-23,4814.0,withdrawal
,,,,,
,,,,,
,,,,,
t8991,A732,D268,2024-10-25,484.0,withdrawal
t8992,A494,D503,2024-06-17,2666.0,withdrawal
t8993,A574,D503,2024-06-15,4482.0,deposit
t8994,A379,D473,2024-05-08,4419.0,withdrawal
t8995,A643,D537,2024-05-02,198.0,withdrawal
,,,,,
,,,,,
,,,,,
t8999,A282,D620,2024-11-22,783.0,withdrawal
t9000,A264,D636,2024-08-15,4186.0,deposit
t9001,A903,D290,2024-01-13,4714.0,transfer
t9002,A661,D610,2024-11-11,1818.0,withdrawal
t9003,A267,D285,2024-12-03,3096.0,withdrawal
t9004,A188,D322,2024-07-04,2012.0,withdrawal
t9005,A849,D305,2024-10-14,2610.0,withdrawal
,,,,,
t9007,A140,D161,2024-02-06,3840.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9016,A157,D828,2024-12-14,555.0,deposit
t9017,A400,D926,2024-12-12,892.0,transfer
,,,,,
,,,,,
t9020,A102,D867,2024-12-10,1026.0,deposit
t9021,A368,D164,2024-10-26,2746.0,transfer
,,,,,
t9023,A199,D833,2024-12-18,4008.0,deposit
t9024,A674,D232,2024-05-15,1382.0,deposit
t9025,A666,D887,2024-12-28,4405.0,deposit
t9026,A338,D976,2024-11-19,3934.0,transfer
t9027,A117,D538,2024-05-17,1312.0,withdrawal
t9028,A250,D999,2024-06-07,1462.0,transfer
,,,,,
t9030,A115,D106,2024-08-18,4353.0,withdrawal
,,,,,
,,,,,
,,,,,
t9034,A381,D387,2024-06-06,2430.0,transfer
t9035,A979,D970,2024-12-04,835.0,deposit
,,,,,
,,,,,
t9038,A841,D125,2024-10-20,4008.0,deposit
t9039,A404,D288,2024-08-15,159.0,withdrawal
t9040,A190,D635,2024-10-14,3700.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t9045,A923,D719,2024-11-18,2123.0,deposit
t9046,A400,D285,2024-07-06,3261.0,transfer
,,,,,
,,,,,
t9049,A644,D684,2024-10-01,3632.0,deposit
t9050,A657,D679,2024-10-07,3711.0,transfer
t9051,A289,D282,2024-10-19,4149.0,transfer
t9052,A950,D640,2024-10-15,4434.0,transfer
t9053,A261,D878,2024-11-02,4740.0,withdrawal
,,,,,
t9055,A959,D687,2024-10-15,3939.0,deposit
t9056,A503,D134,2024-02-01,2822.0,transfer
t9057,A422,D164,2024-05-27,2461.0,withdrawal
t9058,A417,D961,2024-03-24,705.0,withdrawal
t9059,A400,D557,2024-04-27,4342.0,deposit
t9060,A347,D784,2024-07-17,1324.0,deposit
t9061,A633,D349,2024-10-08,4672.0,deposit
,,,,,
,,,,,
t9064,A630,D459,2024-10-04,2155.0,withdrawal
,,,,,
,,,,,
t9067,A768,D274,2024-06-09,3100.0,transfer
,,,,,
t9069,A492,D603,2024-03-20,590.0,withdrawal
t9070,A175,D375,2024-03-10,649.0,withdrawal
t9071,A173,D791,2024-12-05,3196.0,transfer
t9072,A458,D933,2024-06-05,146.0,transfer
t9073,A698,D235,2024-03-19,4475.0,deposit
t9074,A301,D858,2024-06-15,1098.0,deposit
,,,,,
t9076,A600,D295,2024-06-06,1538.0,withdrawal
,,,,,
,,,,,
,,,,,
t9080,A322,D492,2024-10-14,3835.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t9085,A996,D467,2024-08-21,3655.0,withdrawal
t9086,A803,D949,2024-01-27,803.0,withdrawal
,,,,,
,,,,,
,,,,,
t9090,A663,D860,2024-11-22,3823.0,deposit
t9091,A673,D148,2024-12-01,3961.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9097,A710,D299,2024-12-09,4371.0,deposit
t9098,A390,D464,2024-12-11,1503.0,deposit
,,,,,
,,,,,
t9101,A443,D617,2024-12-26,4412.0,deposit
,,,,,
t9103,A608,D400,2024-06-15,4796.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9114,A802,D122,2024-07-28,2367.0,deposit
,,,,,
t9116,A215,D683,2024-08-22,805.0,transfer
,,,,,
,,,,,
t9119,A889,D202,2024-12-12,3551.0,deposit
t9120,A169,D474,2024-04-13,2005.0,withdrawal
,,,,,
,,,,,
,,,,,
t9124,A413,D964,2024-01-19,2142.0,transfer
t9125,A772,D273,2024-08-15,4785.0,transfer
t9126,A903,D648,2024-05-02,2615.0,transfer
,,,,,
,,,,,
t9129,A622,D942,2024-04-26,4008.0,transfer
t9130,A194,D799,2024-11-13,3514.0,deposit
,,,,,
,,,,,
t9133,A134,D468,2024-08-03,3281.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9140,A398,D451,2024-07-11,2057.0,deposit
t9141,A714,D307,2024-07-14,1927.0,deposit
,,,,,
,,,,,
t9144,A387,D680,2024-06-13,427.0,withdrawal
t9145,A264,D239,2024-03-08,2068.0,withdrawal
,,,,,
,,,,,
t9148,A932,D376,2024-02-23,242.0,deposit
t9149,A959,D778,2024-11-18,1064.0,transfer
t9150,A727,D683,2024-03-13,1161.0,withdrawal
t9151,A327,D920,2024-02-22,1528.0,transfer
,,,,,
t9153,A608,D317,2024-03-16,764.0,withdrawal
,,,,,
,,,,,
,,,,,
t9157,A562,D391,2024-03-09,1798.0,transfer
t9158,A596,D681,2024-06-28,726.0,withdrawal
,,,,,
t9160,A427,D622,2024-12-27,2753.0,transfer
,,,,,
t9162,A785,D199,2024-07-03,4073.0,deposit
t9163,A839,D380,2024-03-26,4005.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9174,A759,D503,2024-09-07,1989.0,withdrawal
t9175,A449,D538,2024-07-14,2827.0,withdrawal
,,,,,
t9177,A489,D886,2024-06-02,848.0,deposit
,,,,,
t9179,A923,D567,2024-08-27,3011.0,withdrawal
,,,,,
t9181,A488,D995,2024-05-27,4034.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t9186,A322,D964,2024-09-27,1518.0,deposit
t9187,A422,D565,2024-01-09,4069.0,transfer
t9188,A288,D638,2024-03-26,2787.0,withdrawal
t9189,A627,D736,2024-04-16,2635.0,deposit
t9190,A725,D954,2024-10-03,985.0,withdrawal
,,,,,
t9192,A392,D280,2024-07-15,4667.0,deposit
t9193,A124,D506,2024-06-03,2790.0,deposit
t9194,A549,D926,2024-10-03,2216.0,withdrawal
t9195,A154,D622,2024-06-28,2455.0,deposit
t9196,A448,D808,2024-05-11,1593.0,deposit
,,,,,
t9198,A420,D595,2024-12-28,1296.0,deposit
,,,,,
t9200,A918,D304,2024-04-11,3165.0,deposit
,,,,,
t9202,A186,D786,2024-07-11,2068.0,deposit
t9203,A392,D780,2024-08-17,2589.0,transfer
,,,,,
,,,,,
t9206,A743,D811,2024-01-13,3508.0,transfer
,,,,,
,,,,,
,,,,,
t9210,A928,D658,2024-09-23,112.0,deposit
t9211,A353,D537,2024-03-08,3822.0,withdrawal
,,,,,
t9213,A941,D657,2024-10-28,4910.0,deposit
t9214,A377,D645,2024-07-21,2087.0,transfer
t9215,A875,D491,2024-12-26,4841.0,transfer
,,,,,
,,,,,
t9218,A317,D794,2024-05-17,4944.0,deposit
,,,,,
t9220,A327,D705,2024-07-12,2454.0,withdrawal
,,,,,
,,,,,
t9223,A597,D891,2024-07-05,4125.0,transfer
,,,,,
t9225,A498,D488,2024-10-24,2644.0,deposit
,,,,,
t9227,A938,D840,2024-07-21,4713.0,transfer
,,,,,
t9229,A594,D777,2024-04-24,3658.0,deposit
,,,,,
t9231,A221,D710,2024-01-03,2624.0,deposit
t9232,A509,D161,2024-04-09,1841.0,transfer
t9233,A996,D463,2024-12-12,871.0,transfer
t9234,A206,D886,2024-10-07,2288.0,transfer
t9235,A706,D153,2024-06-13,1128.0,deposit
,,,,,
t9237,A679,D904,2024-10-18,3087.0,deposit
t9238,A737,D274,2024-10-04,3462.0,transfer
t9239,A173,D998,2024-07-27,836.0,transfer
t9240,A140,D538,2024-12-11,4707.0,transfer
t9241,A598,D115,2024-12-02,1164.0,withdrawal
,,,,,
,,,,,
t9244,A271,D503,2024-01-03,3333.0,transfer
t9245,A807,D198,2024-06-22,3840.0,withdrawal
t9246,A347,D820,2024-12-21,2428.0,transfer
t9247,A894,D676,2024-06-25,1924.0,deposit
t9248,A699,D867,2024-05-11,2937.0,deposit
t9249,A480,D520,2024-09-24,402.0,deposit
t9250,A409,D294,2024-06-19,1146.0,transfer
,,,,,
t9252,A404,D557,2024-06-09,2002.0,withdrawal
t9253,A628,D196,2024-06-10,2067.0,transfer
t9254,A239,D817,2024-01-07,1536.0,deposit
t9255,A726,D775,2024-10-04,3810.0,deposit
t9256,A857,D339,2024-12-17,4018.0,withdrawal
,,,,,
t9258,A262,D808,2024-08-09,2049.0,withdrawal
t9259,A700,D569,2024-06-03,3639.0,transfer
,,,,,
t9261,A962,D752,2024-01-28,3611.0,deposit
t9262,A792,D162,2024-08-15,3714.0,withdrawal
,,,,,
t9264,A469,D812,2024-04-27,1680.0,transfer
t9265,A556,D106,2024-05-14,1682.0,withdrawal
,,,,,
t9267,A745,D642,2024-09-12,2695.0,deposit
t9268,A683,D203,2024-06-23,4161.0,withdrawal
,,,,,
,,,,,
t9271,A737,D756,2024-07-15,4057.0,withdrawal
,,,,,
t9273,A309,D420,2024-12-07,2987.0,withdrawal
,,,,,
,,,,,
,,,,,
t9277,A116,D819,2024-03-04,2738.0,transfer
,,,,,
,,,,,
t9280,A618,D718,2024-01-12,3474.0,deposit
,,,,,
,,,,,
t9283,A499,D690,2024-04-17,4779.0,withdrawal
,,,,,
t9285,A765,D930,2024-01-08,645.0,deposit
t9286,A303,D519,2024-05-09,3497.0,withdrawal
t9287,A975,D252,2024-12-04,1115.0,deposit
t9288,A636,D123,2024-08-10,3813.0,deposit
,,,,,
t9290,A502,D405,2024-07-16,230.0,deposit
,,,,,
,,,,,
t9293,A545,D580,2024-12-25,4854.0,deposit
t9294,A662,D477,2024-02-11,688.0,deposit
t9295,A341,D765,2024-06-08,811.0,transfer
t9296,A638,D977,2024-08-17,4751.0,withdrawal
t9297,A966,D330,2024-11-03,766.0,deposit
,,,,,
,,,,,
,,,,,
t9301,A595,D155,2024-06-14,1824.0,transfer
t9302,A612,D716,2024-08-25,3781.0,withdrawal
,,,,,
t9304,A858,D958,2024-05-13,2692.0,deposit
t9305,A836,D762,2024-10-10,4809.0,withdrawal
t9306,A463,D309,2024-09-06,2972.0,transfer
,,,,,
t9308,A712,D260,2024-07-16,2226.0,transfer
t9309,A109,D377,2024-09-22,3178.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t9314,A717,D965,2024-02-11,846.0,withdrawal
t9315,A348,D968,2024-01-24,3769.0,deposit
t9316,A791,D549,2024-06-08,265.0,withdrawal
,,,,,
t9318,A266,D501,2024-02-07,1049.0,transfer
t9319,A393,D611,2024-04-13,1831.0,deposit
t9320,A853,D908,2024-09-04,646.0,withdrawal
t9321,A838,D580,2024-08-12,2695.0,withdrawal
t9322,A581,D913,2024-07-11,3084.0,transfer
t9323,A536,D870,2024-10-09,3204.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9330,A560,D624,2024-08-01,3100.0,transfer
t9331,A107,D279,2024-04-10,3721.0,transfer
,,,,,
t9333,A484,D340,2024-05-12,4064.0,deposit
,,,,,
t9335,A701,D286,2024-04-20,3861.0,withdrawal
,,,,,
t9337,A415,D620,2024-08-08,2474.0,transfer
,,,,,
t9339,A502,D308,2024-02-03,2354.0,withdrawal
,,,,,
t9341,A125,D424,2024-06-25,292.0,transfer
t9342,A528,D964,2024-04-26,3311.0,deposit
,,,,,
,,,,,
t9345,A702,D562,2024-09-14,341.0,deposit
t9346,A753,D125,2024-02-01,2589.0,withdrawal
,,,,,
,,,,,
,,,,,
t9350,A749,D658,2024-03-09,524.0,deposit
,,,,,
t9352,A904,D546,2024-10-18,594.0,transfer
,,,,,
t9354,A325,D970,2024-11-25,4605.0,withdrawal
t9355,A515,D948,2024-08-26,638.0,deposit
t9356,A965,D974,2024-02-18,2230.0,withdrawal
,,,,,
t9358,A941,D935,2024-09-27,2855.0,withdrawal
,,,,,
,,,,,
t9361,A274,D162,2024-03-02,107.0,withdrawal
,,,,,
t9363,A899,D197,2024-05-09,4198.0,withdrawal
t9364,A783,D200,2024-05-28,1478.0,deposit
t9365,A967,D656,2024-06-15,3788.0,transfer
t9366,A183,D877,2024-03-27,1794.0,withdrawal
t9367,A704,D513,2024-02-04,1278.0,transfer
t9368,A314,D569,2024-11-05,3029.0,withdrawal
t9369,A102,D967,2024-12-06,3723.0,deposit
,,,,,
,,,,,
t9372,A777,D214,2024-10-13,860.0,deposit
t9373,A938,D210,2024-06-18,4614.0,deposit
t9374,A795,D609,2024-08-15,201.0,withdrawal
,,,,,
t9376,A997,D499,2024-10-13,2379.0,deposit
t9377,A616,D962,2024-03-20,836.0,withdrawal
t9378,A612,D899,2024-03-13,1374.0,transfer
t9379,A327,D589,2024-01-22,4457.0,deposit
,,,,,
t9381,A454,D932,2024-06-15,3191.0,deposit
,,,,,
,,,,,
t9384,A385,D535,2024-12-21,4480.0,transfer
t9385,A922,D932,2024-02-03,1350.0,deposit
t9386,A203,D758,2024-02-12,1710.0,deposit
t9387,A833,D582,2024-11-09,4049.0,withdrawal
t9388,A196,D974,2024-09-03,445.0,transfer
,,,,,
t9390,A846,D692,2024-01-22,2309.0,transfer
t9391,A218,D135,2024-04-21,4810.0,deposit
t9392,A604,D410,2024-02-09,3172.0,transfer
t9393,A753,D178,2024-09-02,4992.0,deposit
t9394,A250,D525,2024-07-28,2648.0,deposit
t9395,A595,D788,2024-10-12,4367.0,deposit
t9396,A511,D894,2024-11-16,116.0,deposit
t9397,A815,D283,2024-06-22,475.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9403,A132,D546,2024-02-23,4699.0,transfer
t9404,A560,D910,2024-03-18,2749.0,deposit
t9405,A588,D996,2024-09-18,1180.0,transfer
,,,,,
t9407,A829,D485,2024-10-15,2358.0,transfer
,,,,,
,,,,,
,,,,,
t9411,A320,D308,2024-02-25,1411.0,deposit
t9412,A916,D958,2024-10-26,3248.0,transfer
t9413,A853,D835,2024-02-13,670.0,transfer
,,,,,
t9415,A802,D646,2024-02-04,2765.0,deposit
t9416,A386,D428,2024-12-22,4331.0,withdrawal
t9417,A576,D358,2024-08-07,4046.0,deposit
,,,,,
t9419,A312,D560,2024-09-20,1856.0,transfer
t9420,A380,D605,2024-02-05,2105.0,deposit
t9421,A655,D375,2024-01-19,4453.0,deposit
,,,,,
t9423,A394,D869,2024-02-22,4246.0,deposit
t9424,A254,D774,2024-11-01,3691.0,deposit
,,,,,
t9426,A617,D827,2024-09-18,3137.0,transfer
t9427,A864,D397,2024-09-05,3633.0,withdrawal
,,,,,
,,,,,
,,,,,
t9431,A769,D612,2024-10-16,2548.0,withdrawal
t9432,A927,D343,2024-10-24,970.0,withdrawal
t9433,A569,D563,2024-08-25,918.0,deposit
,,,,,
t9435,A645,D366,2024-11-05,3104.0,withdrawal
,,,,,
t9437,A860,D374,2024-06-12,1908.0,deposit
,,,,,
t9439,A667,D816,2024-11-05,4323.0,transfer
,,,,,
t9441,A842,D368,2024-07-16,1574.0,deposit
t9442,A248,D412,2024-08-10,3198.0,deposit
,,,,,
t9444,A658,D127,2024-08-01,3873.0,deposit
,,,,,
t9446,A388,D381,2024-10-11,4207.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t9451,A567,D629,2024-07-14,3101.0,transfer
t9452,A635,D900,2024-04-14,3994.0,deposit
t9453,A868,D565,2024-03-21,3448.0,transfer
t9454,A869,D961,2024-07-11,629.0,withdrawal
,,,,,
t9456,A822,D940,2024-12-11,4207.0,withdrawal
,,,,,
t9458,A764,D523,2024-05-07,1417.0,deposit
t9459,A463,D306,2024-08-11,242.0,deposit
t9460,A712,D970,2024-07-24,1124.0,withdrawal
,,,,,
,,,,,
,,,,,
t9464,A251,D693,2024-04-25,2077.0,transfer
t9465,A515,D303,2024-01-22,4820.0,transfer
,,,,,
t9467,A969,D253,2024-12-17,3436.0,transfer
,,,,,
t9469,A916,D244,2024-09-23,4035.0,deposit
t9470,A845,D733,2024-12-15,2020.0,transfer
t9471,A328,D761,2024-12-15,4951.0,deposit
,,,,,
,,,,,
t9474,A921,D424,2024-05-04,1550.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t9479,A651,D398,2024-06-06,3778.0,transfer
t9480,A998,D112,2024-04-15,2958.0,deposit
,,,,,
t9482,A320,D683,2024-10-13,1783.0,transfer
t9483,A884,D686,2024-08-04,1908.0,deposit
t9484,A397,D358,2024-12-17,1594.0,deposit
,,,,,
t9486,A969,D177,2024-10-23,4801.0,deposit
,,,,,
t9488,A155,D446,2024-08-11,4883.0,withdrawal
,,,,,
t9490,A694,D318,2024-09-04,4861.0,deposit
t9491,A512,D279,2024-01-25,3230.0,deposit
,,,,,
,,,,,
,,,,,
t9495,A438,D815,2024-04-04,3595.0,deposit
,,,,,
,,,,,
,,,,,
t9499,A850,D523,2024-03-10,2793.0,transfer
,,,,,
t9501,A539,D856,2024-04-08,1366.0,withdrawal
,,,,,
t9503,A283,D199,2024-07-19,1108.0,deposit
,,,,,
,,,,,
t9506,A716,D387,2024-06-07,3542.0,transfer
,,,,,
t9508,A182,D823,2024-08-13,1499.0,deposit
,,,,,
t9510,A963,D853,2024-12-21,507.0,withdrawal
,,,,,
t9512,A134,D244,2024-03-20,3244.0,transfer
t9513,A859,D523,2024-11-26,2406.0,deposit
t9514,A910,D505,2024-09-08,2931.0,withdrawal
t9515,A636,D219,2024-07-13,370.0,deposit
t9516,A997,D841,2024-12-17,1990.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t9521,A603,D769,2024-12-14,2128.0,withdrawal
,,,,,
t9523,A781,D409,2024-09-24,2853.0,transfer
,,,,,
,,,,,
t9526,A107,D805,2024-01-20,1673.0,deposit
t9527,A912,D243,2024-09-24,819.0,withdrawal
t9528,A291,D130,2024-07-22,1115.0,deposit
,,,,,
t9530,A940,D113,2024-10-26,1389.0,withdrawal
t9531,A839,D107,2024-10-10,4693.0,withdrawal
t9532,A371,D909,2024-08-04,2342.0,deposit
t9533,A958,D448,2024-11-28,4010.0,transfer
,,,,,
t9535,A524,D652,2024-10-17,2882.0,deposit
t9536,A797,D894,2024-11-03,1627.0,transfer
,,,,,
t9538,A743,D572,2024-06-02,2547.0,withdrawal
t9539,A657,D441,2024-01-01,4751.0,transfer
,,,,,
,,,,,
t9542,A393,D776,2024-11-09,1652.0,withdrawal
t9543,A857,D548,2024-03-23,3013.0,transfer
t9544,A784,D399,2024-04-04,3050.0,withdrawal
t9545,A955,D425,2024-10-16,922.0,withdrawal
t9546,A973,D242,2024-10-06,2056.0,deposit
t9547,A468,D695,2024-04-22,4155.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t9552,A475,D692,2024-05-28,4555.0,transfer
t9553,A626,D269,2024-04-24,3141.0,withdrawal
t9554,A682,D691,2024-06-04,482.0,withdrawal
t9555,A109,D864,2024-04-03,3631.0,transfer
,,,,,
,,,,,
,,,,,
t9559,A561,D491,2024-05-10,1365.0,deposit
t9560,A822,D132,2024-10-10,4874.0,withdrawal
,,,,,
,,,,,
,,,,,
t9564,A576,D518,2024-12-28,2684.0,deposit
t9565,A295,D792,2024-01-02,4991.0,deposit
t9566,A960,D237,2024-10-12,577.0,withdrawal
t9567,A941,D203,2024-04-05,3984.0,withdrawal
t9568,A857,D671,2024-03-11,1040.0,withdrawal
t9569,A225,D907,2024-07-07,4284.0,transfer
,,,,,
,,,,,
t9572,A303,D719,2024-10-13,4437.0,withdrawal
t9573,A552,D129,2024-01-06,4202.0,withdrawal
t9574,A593,D943,2024-04-17,360.0,transfer
t9575,A160,D669,2024-05-06,3194.0,deposit
t9576,A994,D477,2024-04-19,4013.0,withdrawal
,,,,,
t9578,A580,D669,2024-09-15,3534.0,withdrawal
t9579,A657,D156,2024-01-27,525.0,deposit
,,,,,
,,,,,
t9582,A984,D102,2024-11-03,4604.0,deposit
,,,,,
,,,,,
t9585,A862,D365,2024-11-09,1773.0,transfer
t9586,A887,D608,2024-07-13,3291.0,withdrawal
t9587,A179,D671,2024-02-28,2967.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t9593,A289,D768,2024-06-11,4292.0,deposit
t9594,A670,D405,2024-12-19,1340.0,transfer
t9595,A557,D802,2024-11-16,4298.0,withdrawal
t9596,A851,D838,2024-08-01,1327.0,transfer
,,,,,
t9598,A331,D412,2024-12-09,2661.0,deposit
t9599,A698,D456,2024-01-13,895.0,deposit
,,,,,
,,,,,
t9602,A828,D184,2024-04-23,4461.0,transfer
t9603,A889,D266,2024-03-19,976.0,transfer
,,,,,
t9605,A169,D521,2024-12-27,853.0,deposit
t9606,A897,D859,2024-06-10,682.0,deposit
t9607,A547,D738,2024-01-24,1900.0,deposit
,,,,,
t9609,A346,D405,2024-04-08,4574.0,deposit
t9610,A389,D732,2024-10-26,489.0,withdrawal
,,,,,
t9612,A448,D892,2024-03-22,4743.0,withdrawal
t9613,A145,D530,2024-02-21,1865.0,deposit
t9614,A485,D909,2024-02-25,914.0,deposit
,,,,,
,,,,,
t9617,A412,D137,2024-12-01,676.0,withdrawal
t9618,A831,D707,2024-03-28,1737.0,deposit
t9619,A100,D238,2024-02-07,3175.0,transfer
t9620,A488,D352,2024-04-09,4024.0,transfer
t9621,A581,D342,2024-12-17,4454.0,transfer
t9622,A377,D800,2024-08-03,4818.0,deposit
t9623,A339,D940,2024-08-03,1804.0,deposit
t9624,A336,D738,2024-06-18,3201.0,deposit
t9625,A155,D585,2024-07-25,4445.0,withdrawal
t9626,A181,D986,2024-11-03,4440.0,deposit
t9627,A183,D686,2024-02-27,2880.0,transfer
,,,,,
t9629,A757,D390,2024-09-16,2199.0,deposit
t9630,A157,D216,2024-09-02,464.0,withdrawal
t9631,A328,D308,2024-04-09,2573.0,withdrawal
,,,,,
t9633,A619,D150,2024-01-26,2418.0,withdrawal
,,,,,
t9635,A308,D425,2024-07-10,3374.0,deposit
t9636,A878,D677,2024-01-18,4258.0,transfer
t9637,A597,D359,2024-10-27,159.0,deposit
,,,,,
t9639,A815,D390,2024-02-19,3642.0,deposit
t9640,A538,D250,2024-08-19,355.0,withdrawal
t9641,A552,D425,2024-10-05,3534.0,withdrawal
,,,,,
,,,,,
,,,,,
t9645,A506,D779,2024-03-25,2686.0,deposit
,,,,,
t9647,A982,D226,2024-04-11,2412.0,deposit
t9648,A246,D697,2024-10-11,4715.0,withdrawal
t9649,A583,D488,2024-02-24,563.0,deposit
,,,,,
,,,,,
,,,,,
t9653,A372,D319,2024-07-01,1187.0,deposit
,,,,,
,,,,,
,,,,,
t9657,A813,D254,2024-01-11,2934.0,transfer
t9658,A350,D269,2024-04-13,201.0,transfer
,,,,,
t9660,A529,D773,2024-07-04,2773.0,transfer
t9661,A468,D533,2024-04-26,1222.0,withdrawal
t9662,A287,D968,2024-02-17,3382.0,deposit
,,,,,
,,,,,
t9665,A241,D717,2024-10-19,4518.0,withdrawal
,,,,,
t9667,A598,D787,2024-03-09,1587.0,deposit
,,,,,
t9669,A972,D379,2024-09-02,1596.0,transfer
t9670,A320,D218,2024-10-24,2318.0,transfer
,,,,,
t9672,A111,D265,2024-06-19,2237.0,withdrawal
t9673,A306,D781,2024-10-10,1364.0,withdrawal
,,,,,
t9675,A502,D615,2024-10-26,3147.0,deposit
t9676,A282,D844,2024-05-16,1207.0,withdrawal
t9677,A693,D846,2024-01-07,1000.0,transfer
,,,,,
,,,,,
t9680,A508,D572,2024-04-22,2813.0,deposit
t9681,A404,D946,2024-11-12,290.0,deposit
t9682,A771,D691,2024-12-08,4728.0,withdrawal
t9683,A574,D802,2024-05-04,2829.0,transfer
t9684,A584,D365,2024-05-28,1362.0,transfer
t9685,A873,D839,2024-08-01,1003.0,withdrawal
,,,,,
,,,,,
,,,,,
t9689,A528,D908,2024-05-02,182.0,deposit
,,,,,
t9691,A458,D176,2024-03-16,3053.0,transfer
t9692,A370,D656,2024-08-04,3733.0,transfer
,,,,,
t9694,A819,D845,2024-05-15,781.0,transfer
t9695,A917,D934,2024-11-05,498.0,deposit
,,,,,
t9697,A324,D729,2024-06-01,4089.0,deposit
,,,,,
t9699,A934,D636,2024-05-16,3971.0,transfer
t9700,A292,D322,2024-06-14,1190.0,transfer
,,,,,
t9702,A322,D465,2024-06-22,2855.0,withdrawal
,,,,,
t9704,A434,D145,2024-04-12,1085.0,withdrawal
t9705,A208,D553,2024-10-02,2859.0,withdrawal
t9706,A295,D149,2024-09-05,2857.0,withdrawal
,,,,,
t9708,A400,D471,2024-03-16,1165.0,deposit
,,,,,
,,,,,
,,,,,
t9712,A783,D798,2024-04-09,1076.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t9717,A566,D719,2024-06-28,4685.0,deposit
t9718,A383,D237,2024-07-05,2557.0,transfer
,,,,,
,,,,,
t9721,A408,D757,2024-05-14,1954.0,deposit
,,,,,
t9723,A448,D344,2024-07-07,1749.0,transfer
t9724,A867,D841,2024-02-02,3471.0,deposit
t9725,A554,D989,2024-04-01,3161.0,transfer
t9726,A245,D769,2024-07-23,4517.0,deposit
,,,,,
t9728,A758,D540,2024-02-16,4275.0,transfer
t9729,A382,D510,2024-03-20,1251.0,deposit
,,,,,
t9731,A188,D736,2024-03-27,3925.0,withdrawal
t9732,A252,D348,2024-12-04,4095.0,withdrawal
,,,,,
,,,,,
t9735,A886,D762,2024-06-17,1193.0,transfer
t9736,A426,D549,2024-06-08,3111.0,transfer
t9737,A672,D124,2024-01-23,1871.0,withdrawal
t9738,A695,D449,2024-10-12,4953.0,deposit
,,,,,
,,,,,
t9741,A778,D280,2024-06-17,419.0,withdrawal
,,,,,
t9743,A816,D796,2024-01-14,3657.0,deposit
,,,,,
,,,,,
t9746,A587,D539,2024-07-14,2723.0,deposit
t9747,A780,D844,2024-12-05,1269.0,deposit
t9748,A460,D354,2024-07-23,3209.0,transfer
,,,,,
t9750,A284,D989,2024-12-05,3847.0,transfer
t9751,A690,D916,2024-02-28,3075.0,deposit
